epoch,train_loss,acc_dec,acc_bub,top2_acc,mrr,nll,brier,ece,mce,roc_auc_edge,pr_auc_edge,mean_entropy,decisions,bubbles,coverage,fold,test_genome,variant,use_lstm
24,0.6902818483595522,0.5842696629213483,0.5714285714285714,1.0,0.7921348314606742,0.6739317903692803,0.21864624724824167,0.16887918449519723,0.4471829682588577,0.642016426307961,0.3428838565441916,0.6863943559400151,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
25,0.6975669019710944,0.550561797752809,0.5238095238095238,1.0,0.7752808988764045,0.6729048569215818,0.21384445727447535,0.16171566689952038,0.45155352652072905,0.5330466274332277,0.29472291675765205,0.6810190764705787,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
26,0.6833291562447636,0.5617977528089888,0.5357142857142857,1.0,0.7808988764044944,0.6714154396499141,0.21675700173581458,0.1441612159937955,0.44720421731472015,0.5251568259716743,0.25156281035731737,0.684410493025619,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
27,0.6896759739573698,0.5730337078651685,0.5476190476190477,1.0,0.7865168539325843,0.6891716118336896,0.20717991909452105,0.14996784942203695,0.4352244564465114,0.6092284808898661,0.3256202587363495,0.6674340214957012,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
28,0.6758819494188202,0.550561797752809,0.5238095238095238,1.0,0.7752808988764045,0.6687423496433859,0.20469261977265082,0.2068901276320554,0.4351972682135446,0.5335639914634935,0.27338492641833007,0.6784530178214727,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
29,0.6811088120715219,0.6179775280898876,0.5952380952380952,1.0,0.8089887640449438,0.6710342887077438,0.2037029961554708,0.23899473367112403,0.44503943456543815,0.5386406260104766,0.2645343256891046,0.6808266298154767,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
30,0.6766966203725115,0.5730337078651685,0.5476190476190477,1.0,0.7865168539325843,0.672661649712016,0.20376576081538317,0.20302566885948187,0.436544934908549,0.47875573950721073,0.2234172798644987,0.6774628868933474,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
31,0.6802287976193873,0.6067415730337079,0.5833333333333334,1.0,0.8033707865168539,0.6775427474064774,0.2110761073715932,0.1835990142956208,0.43616606933729984,0.5357951238440147,0.23789575900082321,0.6841337399536305,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
32,0.6793145457409924,0.6292134831460674,0.6071428571428571,1.0,0.8146067415730337,0.6721122361970752,0.20468689017697392,0.20788186219301114,0.44156281352043153,0.5994955700704909,0.3157457534303494,0.6772437624717027,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
33,0.6788666072839535,0.550561797752809,0.5357142857142857,1.0,0.7752808988764045,0.6775267656599537,0.21059214103631055,0.15877423326620896,0.44183177749315894,0.44376899696048633,0.1919118835025849,0.6828774240579498,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
34,0.6712502838661952,0.48314606741573035,0.4642857142857143,1.0,0.7415730337078652,0.6745814374658499,0.21959761866369157,0.158512657612897,0.43871382375558216,0.5221496475457544,0.2598059568671811,0.6856110464321094,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
35,0.6713458774993138,0.550561797752809,0.5357142857142857,1.0,0.7752808988764045,0.6786337431227223,0.21290730542376926,0.11766425143466906,0.45287548502286273,0.45485998835930935,0.19730971556895424,0.6825985814748186,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
36,0.6731988686212101,0.5280898876404494,0.5,1.0,0.7640449438202247,0.6777479146722327,0.19506102557133004,0.20264541642384584,0.4505010789090937,0.5330466274332277,0.2767522322743843,0.6645825290947818,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
37,0.686647279366203,0.5955056179775281,0.5714285714285714,1.0,0.797752808988764,0.6768334571565136,0.20266775357122985,0.16911121173186244,0.4424737294514974,0.5854620707495312,0.30197385792356524,0.669704252414489,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
38,0.6704159498955152,0.6292134831460674,0.6071428571428571,1.0,0.8146067415730337,0.6834185699398598,0.2022674707407845,0.2471067361282499,0.4502907060086727,0.41159542132833216,0.18256123683424463,0.6761901710140571,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
39,0.6661699174353795,0.5280898876404494,0.5119047619047619,1.0,0.7640449438202247,0.6778942776864834,0.20277184506412838,0.1807659258333485,0.44696075055334306,0.3790338226734786,0.1712890930761063,0.6760452537054427,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
40,0.6629962370262383,0.5730337078651685,0.5476190476190477,1.0,0.7865168539325843,0.6659243422445287,0.1988235261365618,0.1659173078081581,0.44409892233935266,0.6128500291017267,0.313760997294804,0.6719074125370282,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
41,0.6688367333471404,0.5730337078651685,0.5476190476190477,1.0,0.7865168539325843,0.667178009668093,0.20128208006525009,0.19331694051121057,0.44836096366246536,0.4880682920519951,0.21156153747572504,0.677977107214124,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
42,0.6621274815583081,0.550561797752809,0.5238095238095238,1.0,0.7752808988764045,0.6781213385670373,0.19748024807709288,0.1961376384068071,0.4557514823973179,0.427375024251439,0.18766420976376796,0.6715501265579396,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
43,0.6675137623496677,0.550561797752809,0.5238095238095238,1.0,0.7752808988764045,0.6628631977887636,0.20052314217091646,0.1883480925573392,0.4465989073117574,0.5372178749272457,0.261989371969686,0.671959275275134,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
44,0.6679905122851733,0.5168539325842697,0.4880952380952381,1.0,0.7584269662921348,0.6711649018224706,0.19329710362590338,0.24380215416463577,0.4437184969584147,0.38488650326586044,0.1741871227269037,0.6653419160441066,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
45,0.6663917916161674,0.6067415730337079,0.5833333333333334,1.0,0.8033707865168539,0.6577931344509125,0.1987592218665497,0.23223575480868305,0.4492703427871068,0.590894393067322,0.28746907763836005,0.6752900454435455,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
46,0.6627013530790435,0.5955056179775281,0.5714285714285714,1.0,0.797752808988764,0.6699871135394225,0.18855052206664052,0.202926375055581,0.44055964549382526,0.610230873698506,0.3109785766249532,0.6578710356287742,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
47,0.6535807714699218,0.5842696629213483,0.5714285714285714,1.0,0.7921348314606742,0.6980788231398283,0.18912999843320288,0.1941758946337727,0.45284319669008255,0.42440018107741057,0.19276591524290093,0.6577519921774275,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
48,0.6646204313136036,0.5730337078651685,0.5476190476190477,1.0,0.7865168539325843,0.6712903411786878,0.18946018634308712,0.18171116065108375,0.4581773430109024,0.611491948522279,0.3151741284801207,0.6569486575180226,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
49,0.6711267141821962,0.5393258426966292,0.5119047619047619,1.0,0.7696629213483146,0.6797094341744198,0.18294386375069202,0.21516093209888157,0.4402911846454327,0.547112462006079,0.27708171873594534,0.6467667458097587,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
50,0.6525474953355256,0.5730337078651685,0.5595238095238095,1.0,0.7865168539325843,0.6835857728558979,0.18688061402723957,0.15999847198470257,0.4443040149552481,0.4542779538252603,0.19526354341353325,0.6578784842839401,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
51,0.6586108769689287,0.5955056179775281,0.5714285714285714,1.0,0.797752808988764,0.6760728067477767,0.17755939933947829,0.19734640528311892,0.4462583495510949,0.5589471641984091,0.28778885232188306,0.6414433126704077,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
52,0.6473641342998291,0.6067415730337079,0.5952380952380952,1.0,0.8033707865168539,0.7014951751556959,0.1823132549168799,0.20585404189952305,0.4491589292883873,0.4136002069456121,0.1805709380500624,0.6480316953377777,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
53,0.6534229710235359,0.5393258426966292,0.5119047619047619,1.0,0.7696629213483146,0.6656160547575923,0.18885784087925836,0.16810599421517228,0.45312562584877014,0.5006467050378323,0.24486315552657795,0.6510307946231928,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
54,0.6528352053269096,0.5393258426966292,0.5119047619047619,1.0,0.7696629213483146,0.6684937513946148,0.18064055247927274,0.2126855157901732,0.44049858301877975,0.4946000129341007,0.24325241934725034,0.646789586945866,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
55,0.656593448182811,0.550561797752809,0.5357142857142857,1.0,0.7752808988764045,0.7054558987363001,0.18162348289374175,0.21399377085519636,0.44273183388369425,0.47044557977106644,0.20262330649384624,0.6466388628723916,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
56,0.6512526321855391,0.5280898876404494,0.5,1.0,0.7640449438202247,0.7083604995231929,0.16929806946714224,0.23798429414504366,0.4348815911346012,0.5067580676453469,0.2628356764236926,0.6282911698407169,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
57,0.6509786116410486,0.6067415730337079,0.5833333333333334,1.0,0.8033707865168539,0.6626034603359994,0.18622555776333088,0.2569735698150785,0.4534909302989642,0.4890706848606351,0.20606767212845883,0.6581659514582558,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
58,0.6494388085714778,0.5730337078651685,0.5476190476190477,1.0,0.7865168539325843,0.6555177720075243,0.18468885216034775,0.2426039683684874,0.4403516035526991,0.4474228804242385,0.1903598592411394,0.6555289907401867,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
59,0.6352317587929482,0.6067415730337079,0.5833333333333334,1.0,0.8033707865168539,0.6505155505591564,0.1826771066799713,0.21940521828913953,0.44321145282851326,0.5345663842721334,0.22859068525268167,0.6539445432384362,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
60,0.6407464624932093,0.6179775280898876,0.5952380952380952,1.0,0.8089887640449438,0.6542772051323665,0.1871436111729463,0.236142810643389,0.4499850489876487,0.49430899566707626,0.20603049548669358,0.6566513374950109,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
61,0.6312239579532457,0.5842696629213483,0.5595238095238095,1.0,0.7921348314606742,0.6647711372358746,0.1772950341758722,0.195527949025122,0.4495126217603683,0.5417448101920714,0.24991065360127865,0.6363881685760584,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
62,0.6431508635882265,0.550561797752809,0.5238095238095238,1.0,0.7752808988764045,0.6579114766268248,0.17906742653384863,0.21028895190592564,0.44515684517947113,0.49421198991140136,0.20845391035589136,0.6459524467420042,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
63,0.6321231901275445,0.5393258426966292,0.5119047619047619,1.0,0.7696629213483146,0.6596069712652249,0.1798418509767204,0.2022015427270632,0.4419528437512262,0.48088986613205714,0.20110856879419584,0.6473525481277638,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
64,0.6306397687574351,0.5617977528089888,0.5357142857142857,1.0,0.7808988764044944,0.6561928194727791,0.1855899935382695,0.1654309801171335,0.45313652232289314,0.4961521050248982,0.20777907715868837,0.6493484287449484,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
65,0.6375071481888339,0.5955056179775281,0.5714285714285714,1.0,0.797752808988764,0.6675456373041935,0.18149484802848145,0.18997881971718225,0.4532390336195628,0.5489232361120093,0.2519287181400178,0.6385790004154269,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
66,0.6300680288616914,0.5393258426966292,0.5119047619047619,1.0,0.7696629213483146,0.668375725491663,0.17307890463797773,0.18671511515472708,0.4392450054486593,0.5024574791437625,0.21931722212629917,0.6299076395088368,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
67,0.6353198443880733,0.5280898876404494,0.5,1.0,0.7640449438202247,0.6600613917192716,0.17797986641115,0.18667525672510768,0.43393225019628356,0.4606156631960163,0.19523987631669137,0.6405726418401418,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
68,0.6338344851635999,0.6179775280898876,0.5952380952380952,1.0,0.8089887640449438,0.6601357491833441,0.18173719136641517,0.19251250919331325,0.45019692679246265,0.5323675871435039,0.2279569737832926,0.642164489693856,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
69,0.6303048949063935,0.5955056179775281,0.5833333333333334,1.0,0.797752808988764,0.6668131680887067,0.1787659692532864,0.20675540522912914,0.4530296891927719,0.5452370173963655,0.23386302674275006,0.6331773475649651,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
70,0.6640181585128263,0.550561797752809,0.5238095238095238,1.0,0.7752808988764045,0.7189274123671014,0.16471046208151444,0.20403542671499122,0.43469411730766294,0.5608872793119059,0.2719819169646864,0.6085614088943667,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
71,0.6476583620776301,0.5730337078651685,0.5476190476190477,1.0,0.7865168539325843,0.6602361179218533,0.1796885809314306,0.21068994165136576,0.44910319722615755,0.5082454892323611,0.2153096329150428,0.6406226342313746,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
72,0.6221340795481427,0.5280898876404494,0.5238095238095238,1.0,0.7640449438202247,0.6739985218292541,0.17509314079068497,0.21311922622530644,0.44026840329170225,0.4103020112526677,0.18197176347912625,0.6298470748274514,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
73,0.6289355740043687,0.550561797752809,0.5238095238095238,1.0,0.7752808988764045,0.676533938940154,0.16902880658607114,0.20227522926216715,0.4401536839348929,0.5508633512255061,0.25509887267166553,0.6192661117804185,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
74,0.6176914847415427,0.550561797752809,0.5357142857142857,1.0,0.7752808988764045,0.7213969961269183,0.16998980597858346,0.24682821178536735,0.4504108037799597,0.4346181206751601,0.19140741146794793,0.6192868914497033,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
75,0.6376108603447861,0.5730337078651685,0.5595238095238095,1.0,0.7865168539325843,0.6637571205834994,0.174700384524689,0.18849558425083598,0.44526996463537216,0.5807411239733558,0.25380353580335235,0.6271801994422849,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
76,0.6330661661876654,0.550561797752809,0.5357142857142857,1.0,0.7752808988764045,0.7191751731999134,0.17259217964010648,0.1934170382034578,0.45268066091970965,0.43697859406324774,0.18961174122400556,0.6139941382943914,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
77,0.6216931244601374,0.5617977528089888,0.5357142857142857,1.0,0.7808988764044944,0.6992470476635093,0.17205582214255638,0.19093487957973823,0.4463684473718916,0.5778956218068939,0.2705135159188594,0.6099050553996911,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
78,0.6488673495209736,0.5280898876404494,0.5,1.0,0.7640449438202247,0.6960340068215148,0.162481253260592,0.23484941829372658,0.4342004843056202,0.5443963008471836,0.2527858692304262,0.6062444967500279,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
79,0.6203386530372667,0.5393258426966292,0.5357142857142857,1.0,0.7696629213483146,0.6777365672496263,0.17564811202388894,0.21251183329673295,0.4469133708626032,0.4654982862316498,0.20106351881984533,0.6289672856585363,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
80,0.6125241303295823,0.5280898876404494,0.5,1.0,0.7640449438202247,0.6734719520874237,0.16989529488188007,0.20262241028667832,0.4444257318973541,0.5333053094483606,0.22807466857531342,0.6166722321610772,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
81,0.6185894649961721,0.5617977528089888,0.5357142857142857,1.0,0.7808988764044944,0.6657198013089011,0.17247402659413227,0.1956784969635224,0.4539755880832672,0.5421004979628791,0.23134556976673182,0.6210850555910153,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
82,0.6138609464124123,0.5056179775280899,0.4880952380952381,1.0,0.7528089887640449,0.7005570300048991,0.16497939258613906,0.20593155095918794,0.4406955987215042,0.4493953307896268,0.19297652082688818,0.6113746542943997,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
83,0.6330430568375203,0.550561797752809,0.5238095238095238,1.0,0.7752808988764045,0.6951864685685364,0.1615858203354135,0.24569664200705088,0.4446442701986858,0.5605962620448813,0.25603031345442573,0.6090070256607586,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
84,0.6200706945443005,0.5617977528089888,0.5595238095238095,1.0,0.7808988764044944,0.6685715498549215,0.17203933353016215,0.2651859091573886,0.4379356959286858,0.47843238698829466,0.2058324282854515,0.6313550821348523,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
85,0.6113915377522108,0.5168539325842697,0.4880952380952381,1.0,0.7584269662921348,0.6824087432763549,0.16723836066445175,0.21743892765279563,0.4353592602106241,0.5441376188320507,0.23606549464236554,0.6083575693074237,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
86,0.6172691903499342,0.5393258426966292,0.5238095238095238,1.0,0.7696629213483146,0.6970883838288234,0.1675404030613305,0.23210742994305794,0.44171711057424545,0.4617150617603311,0.20130653710677568,0.6153205435597495,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
87,0.6132378276090444,0.5280898876404494,0.5119047619047619,1.0,0.7640449438202247,0.6689597048869963,0.17170258634913912,0.22828303478407055,0.43801362900172963,0.48680721722822223,0.2068118774363343,0.6232811039250888,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
88,0.6134776484892235,0.550561797752809,0.5357142857142857,1.0,0.7752808988764045,0.6779632559569364,0.17064733716547234,0.21123692384931478,0.448927766084671,0.5764728707236629,0.2551770149891013,0.6088949903176072,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
89,0.6205944869829261,0.5393258426966292,0.5238095238095238,1.0,0.7696629213483146,0.7234497654325004,0.16403595640247087,0.21598167773964028,0.4357313737273216,0.46950785746620965,0.20197684846893343,0.6075230516242177,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
90,0.6032955447339123,0.5617977528089888,0.5476190476190477,1.0,0.7808988764044944,0.6913104325721271,0.1661041246104959,0.20528896684559542,0.4480123301347097,0.5784129858371596,0.25227891161708005,0.6028484608350175,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
91,0.6131565610814539,0.5168539325842697,0.5,1.0,0.7584269662921348,0.6917879144776236,0.16614801090175307,0.21836767086152276,0.44323395077998823,0.47671861863803916,0.2032777482129311,0.6142249763681648,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
92,0.6066406236672254,0.5955056179775281,0.5833333333333334,1.0,0.797752808988764,0.6774502253536595,0.1676185824747608,0.2221350247103177,0.44146405733548677,0.5814201642630796,0.25258026269744366,0.6150563495715012,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
93,0.6053171559890604,0.4943820224719101,0.4880952380952381,1.0,0.7471910112359551,0.7318447854558237,0.1622732294810278,0.22166924216271788,0.44457418471574783,0.4708336027937658,0.20320146435247072,0.6024072541949455,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
94,0.6151659750790329,0.5730337078651685,0.5595238095238095,1.0,0.7865168539325843,0.6846490688517355,0.160766370699674,0.2339037104269092,0.4413344462712606,0.5634094289594517,0.2444211369290756,0.606480351868975,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
95,0.6142323522093873,0.4943820224719101,0.4880952380952381,1.0,0.7471910112359551,0.7086516172530946,0.15889890746887883,0.21892864173382856,0.435951156275613,0.47539287331048313,0.20289693910323403,0.6047146315738726,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
96,0.6212035363505346,0.5617977528089888,0.5595238095238095,1.0,0.7808988764044944,0.7056372088139479,0.1619779647154817,0.23456019338931933,0.4345589856306712,0.48483476686283383,0.21112920255426007,0.6064638493770964,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
97,0.6020686981100474,0.550561797752809,0.5357142857142857,1.0,0.7752808988764045,0.6904308043964459,0.16619212201929337,0.20398544704311342,0.44192832708358765,0.577798616051219,0.25073829741591386,0.600202296054765,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
98,0.6214293742031785,0.5280898876404494,0.5238095238095238,1.0,0.7640449438202247,0.6654206073183692,0.17161222539597498,0.22710630013031907,0.44377270128045765,0.5259328720170731,0.22102518718731334,0.6208304814743192,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
99,0.6047632615018336,0.550561797752809,0.5476190476190477,1.0,0.7752808988764045,0.6796750395527381,0.16732042847265796,0.22318392213475838,0.4480116495064327,0.5087951885145184,0.2164017636815945,0.6182027224744304,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
100,0.6258729058763255,0.5393258426966292,0.5238095238095238,1.0,0.7696629213483146,0.6830057389824913,0.16189190493730127,0.22353869090589243,0.44203160206476844,0.5543878936816917,0.23485365647875234,0.6046909504057316,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
